"reservation_id","customer_id","hotel_id","confirmed","date_checkin","date_checkout"
558,33095,696,0,"2023-09-09","2025-02-27"
559,23944,482,1,"2024-01-11","2025-04-03"
560,19848,772,0,"2023-07-28","2024-10-30"
561,813,840,0,"2024-02-25","2025-02-21"
562,10054,612,0,"2023-11-22","2025-06-26"
563,34522,522,0,"2023-09-25","2024-08-08"
564,17977,339,1,"2024-03-25","2024-10-13"
565,20131,138,1,"2024-05-11","2024-07-05"
566,44879,218,1,"2023-10-03","2024-12-22"
567,7884,637,0,"2024-05-19","2025-03-31"
568,16783,748,0,"2024-03-28","2024-08-03"
569,47915,62,0,"2024-03-27","2024-11-04"
570,35760,239,1,"2023-08-01","2025-03-21"
571,46220,287,0,"2024-01-02","2024-12-05"
572,22037,433,1,"2023-11-28","2024-09-23"
573,14450,220,0,"2023-11-23","2025-03-14"
574,10067,359,0,"2023-12-04","2024-09-26"
575,27518,151,1,"2023-12-14","2025-05-19"
576,5416,707,0,"2023-10-16","2024-07-27"
577,40807,874,0,"2024-05-10","2025-06-04"
578,38613,81,1,"2023-07-24","2024-12-19"
579,29351,635,1,"2024-02-23","2024-09-17"
580,43965,573,0,"2023-11-08","2024-12-27"
581,31864,818,1,"2024-05-09","2025-03-02"
582,8137,773,1,"2023-10-14","2025-04-19"
583,14684,870,0,"2024-03-07","2024-11-11"
584,6688,856,0,"2023-11-03","2024-12-25"
585,21565,832,0,"2024-03-27","2025-04-20"
586,20889,596,0,"2024-07-02","2025-05-14"
587,34797,209,1,"2023-12-16","2024-11-29"
588,2649,625,1,"2024-03-05","2024-11-24"
589,30183,926,0,"2024-01-07","2024-11-20"
590,10989,657,0,"2023-12-14","2025-01-10"
591,40250,146,1,"2023-10-02","2025-03-09"
592,30327,80,1,"2024-02-04","2024-10-31"
593,9511,945,1,"2023-09-29","2025-01-11"
594,1674,393,1,"2023-07-19","2025-04-18"
595,8476,617,0,"2023-07-24","2024-11-27"
596,2790,660,0,"2024-01-26","2025-01-19"
597,29495,369,1,"2024-05-06","2024-07-25"
598,1389,745,0,"2023-12-07","2025-02-07"
599,28485,427,1,"2024-07-02","2025-05-24"
600,42989,33,1,"2023-09-10","2024-11-29"
601,33520,782,1,"2024-05-04","2024-12-07"
602,33370,338,1,"2024-04-26","2025-03-18"
603,7622,934,1,"2024-05-18","2025-02-26"
604,3852,426,1,"2024-03-13","2025-04-30"
605,36260,44,0,"2024-02-14","2025-05-29"
606,35780,989,0,"2023-08-06","2025-03-28"
607,39781,757,1,"2023-11-10","2025-02-10"
608,17058,648,1,"2024-06-29","2024-10-03"
609,2663,246,1,"2024-03-16","2025-04-03"
610,20431,66,0,"2023-08-14","2024-12-31"
611,40011,361,0,"2023-11-22","2024-07-13"
612,38173,319,0,"2023-11-18","2025-04-01"
613,1759,647,0,"2023-09-26","2025-06-12"
614,35022,680,1,"2024-03-19","2024-12-14"
615,45001,11,0,"2023-09-11","2024-08-20"
616,49610,461,0,"2024-03-23","2024-08-26"
617,24745,172,0,"2024-01-16","2025-04-14"
618,11020,200,0,"2023-08-06","2025-02-21"
619,12763,92,0,"2023-12-03","2024-11-01"
620,15431,913,0,"2024-02-14","2024-10-09"
621,34792,898,1,"2023-08-16","2024-10-02"
622,318,76,0,"2023-09-04","2024-10-30"
623,49336,617,1,"2023-07-29","2024-08-01"
624,38354,188,0,"2024-01-25","2025-06-27"
625,48646,891,1,"2023-11-30","2025-07-02"
626,40816,437,0,"2023-07-31","2025-04-06"
627,22337,60,1,"2023-11-19","2025-01-23"
628,17054,81,1,"2024-06-26","2024-11-20"
629,44753,468,0,"2023-12-23","2024-09-12"
630,36310,170,0,"2023-11-09","2024-12-11"
631,812,22,0,"2024-04-25","2025-01-12"
632,40295,522,0,"2024-06-05","2025-02-22"
633,40628,86,1,"2023-12-08","2025-06-25"
634,13387,67,1,"2024-03-03","2024-07-23"
635,37075,33,1,"2023-07-15","2025-01-13"
636,19075,199,0,"2023-08-27","2024-09-27"
637,48223,929,0,"2023-08-17","2025-01-01"
638,13773,644,0,"2023-09-22","2025-04-22"
639,7828,253,1,"2024-05-29","2024-11-16"
640,12817,688,0,"2024-02-11","2025-05-18"
641,15120,714,1,"2023-09-14","2024-09-12"
642,49712,999,1,"2024-03-30","2025-01-20"
643,24678,696,1,"2023-07-29","2025-05-11"
644,8652,700,1,"2024-05-22","2025-06-13"
645,4160,125,1,"2023-07-28","2025-04-27"
646,42672,407,0,"2023-09-12","2025-05-16"
647,11063,671,1,"2023-07-07","2024-12-12"
648,34390,251,0,"2024-05-13","2025-06-15"
649,15641,776,0,"2024-03-06","2024-08-12"
650,38983,618,0,"2024-05-18","2025-07-01"
651,395,114,1,"2023-07-22","2024-10-04"
652,14526,615,0,"2023-09-24","2025-05-25"
653,48765,401,1,"2024-03-30","2025-03-08"
654,8309,179,1,"2024-04-14","2024-12-06"
655,22823,421,0,"2024-04-17","2024-10-06"
656,32363,360,1,"2024-04-20","2025-03-05"
657,29282,95,1,"2024-01-31","2025-06-11"
658,4279,648,0,"2023-07-11","2024-08-26"
659,35850,345,1,"2023-11-15","2025-06-28"
660,14942,918,0,"2023-11-20","2024-11-21"
661,30720,855,0,"2024-06-22","2024-12-24"
662,39534,950,0,"2024-04-16","2025-01-12"
663,4119,740,0,"2023-10-02","2025-01-30"
664,588,80,0,"2023-10-10","2024-09-17"
665,35740,988,0,"2023-09-14","2024-07-21"
666,11571,416,1,"2024-03-17","2025-01-25"
667,42934,759,0,"2024-02-09","2025-03-25"
668,786,993,0,"2023-11-11","2024-09-21"
669,23389,552,0,"2023-09-17","2025-05-13"
670,39026,147,1,"2024-02-11","2024-11-30"
671,46975,275,0,"2024-05-18","2025-06-23"
672,43041,257,0,"2024-04-09","2025-01-24"
673,26487,55,0,"2024-06-02","2024-07-14"
674,33621,967,1,"2023-12-10","2025-01-17"
675,5721,581,1,"2023-08-20","2025-06-16"
676,28957,982,0,"2023-12-06","2024-11-25"
677,403,836,0,"2024-05-11","2025-03-04"
678,39232,139,1,"2023-11-11","2025-03-17"
679,22989,399,1,"2023-10-01","2025-02-20"
680,8649,181,0,"2023-08-27","2024-11-18"
681,23548,725,1,"2023-10-03","2024-09-11"
682,14958,739,0,"2023-12-01","2025-02-13"
683,45524,505,1,"2023-10-19","2025-05-30"
684,1372,298,0,"2024-03-04","2024-07-18"
685,9570,106,1,"2024-05-16","2024-08-26"
686,37614,247,0,"2023-07-20","2024-11-08"
687,39130,11,1,"2023-07-11","2025-01-23"
688,31573,260,1,"2024-01-13","2024-12-12"
689,21872,268,1,"2024-01-06","2025-03-17"
690,8433,866,0,"2024-02-12","2024-07-30"
691,7392,475,0,"2023-09-02","2024-12-25"
692,41342,440,0,"2024-03-26","2024-07-30"
693,38725,30,1,"2023-12-20","2025-02-15"
694,31484,975,0,"2024-05-27","2024-09-29"
695,41156,118,1,"2023-08-14","2025-02-28"
696,49584,461,1,"2023-11-07","2024-11-17"
697,19799,214,0,"2023-10-25","2025-01-20"
698,11991,174,0,"2023-08-07","2025-03-02"
699,6665,309,0,"2024-01-08","2024-10-03"
700,47176,953,1,"2023-10-19","2025-03-06"
701,37014,372,0,"2024-04-03","2024-10-21"
702,33901,435,1,"2023-07-23","2024-07-10"
703,6533,27,0,"2023-08-17","2024-10-20"
704,19723,307,1,"2024-06-21","2024-09-26"
705,16954,289,0,"2024-01-30","2024-12-13"
706,8938,909,1,"2023-10-05","2025-01-23"
707,20608,592,0,"2024-01-02","2025-01-25"
708,18545,456,0,"2023-12-08","2024-11-21"
709,6052,890,0,"2023-10-05","2025-04-17"
710,16632,643,1,"2024-04-02","2024-12-06"
711,37729,973,0,"2023-09-18","2025-06-12"
712,1344,580,1,"2023-07-24","2024-11-26"
713,11625,238,1,"2023-12-02","2025-03-05"
714,17043,746,0,"2023-11-11","2024-11-23"
715,30966,264,0,"2023-12-20","2024-11-13"
716,27704,807,1,"2024-02-13","2024-10-20"
717,13611,468,1,"2024-04-08","2025-03-02"
718,5520,881,0,"2023-11-25","2024-10-06"
719,4977,115,0,"2024-06-27","2025-06-07"
720,9648,937,1,"2023-09-18","2024-11-18"
721,15936,993,0,"2023-10-27","2024-12-25"
722,21266,171,0,"2023-10-11","2024-09-28"
723,5234,25,1,"2023-12-03","2024-09-06"
724,28033,340,0,"2024-06-16","2025-04-06"
725,20278,816,1,"2023-08-01","2024-10-13"
726,21744,93,1,"2023-10-15","2025-06-17"
727,25667,428,0,"2024-04-18","2024-10-05"
728,17178,152,1,"2024-05-01","2024-12-05"
729,24409,267,0,"2024-01-21","2025-01-03"
730,45131,421,1,"2024-01-15","2025-03-23"
731,45879,671,0,"2024-03-04","2025-04-04"
732,31836,223,0,"2023-09-28","2025-06-28"
733,49475,347,1,"2023-10-28","2024-12-12"
734,16941,529,0,"2024-03-13","2025-05-18"
735,10812,536,0,"2024-03-31","2025-03-17"
736,24778,729,1,"2023-09-12","2025-03-22"
737,19696,514,0,"2024-01-25","2024-07-30"
738,30416,685,0,"2024-02-04","2024-07-08"
739,7727,99,0,"2024-05-01","2025-02-11"
740,42278,212,0,"2024-01-29","2024-12-29"
741,14444,294,0,"2024-06-11","2025-03-03"
742,30671,938,1,"2023-07-22","2025-03-13"
743,8874,650,0,"2024-05-21","2025-03-26"
744,12520,987,1,"2023-11-08","2024-12-03"
745,5763,922,1,"2023-12-25","2025-04-10"
746,31560,924,0,"2023-11-13","2024-10-23"
747,47636,612,0,"2023-08-20","2025-05-29"
748,17341,40,0,"2023-09-22","2024-12-22"
749,42877,540,1,"2024-06-24","2024-08-12"
750,21221,903,0,"2024-02-24","2025-04-04"
751,3559,673,0,"2024-05-09","2025-06-15"
752,49080,838,0,"2024-06-13","2024-09-20"
753,1138,610,0,"2024-02-24","2025-02-08"
754,26749,88,0,"2023-07-13","2024-12-03"
755,48262,795,1,"2024-02-14","2025-05-10"
756,15519,867,1,"2023-09-24","2024-09-20"
757,27898,108,1,"2023-07-12","2024-10-24"
758,10009,754,1,"2024-04-21","2025-03-03"
759,36089,730,0,"2024-01-01","2024-08-29"
760,40379,44,0,"2023-08-18","2025-04-01"
761,11155,515,0,"2024-01-05","2024-10-20"
762,27780,136,0,"2023-07-18","2025-03-01"
763,12792,884,0,"2024-01-31","2025-06-26"
764,22370,450,1,"2023-07-09","2024-11-18"
765,10112,993,0,"2024-03-29","2025-06-23"
766,18434,391,0,"2023-07-19","2025-05-02"
767,17057,487,1,"2024-04-04","2025-02-27"
768,5340,308,1,"2023-12-15","2025-05-21"
769,547,694,0,"2024-04-04","2025-02-27"
770,32380,38,1,"2023-09-21","2025-02-25"
771,24532,982,0,"2023-07-12","2024-12-21"
772,31242,783,0,"2024-05-28","2024-11-08"
773,4582,428,0,"2024-05-28","2024-09-18"
774,42105,242,1,"2023-09-27","2024-12-19"
775,5888,457,0,"2023-11-04","2025-03-03"
776,5086,212,0,"2023-09-09","2024-07-17"
777,11892,175,1,"2024-04-09","2024-08-17"
778,11836,690,0,"2024-01-14","2024-09-18"
779,7585,820,0,"2023-07-05","2025-03-02"
780,23122,988,0,"2024-05-04","2024-10-23"
781,15318,911,0,"2023-12-20","2025-03-01"
782,2319,89,1,"2024-05-10","2024-12-15"
783,32201,90,0,"2024-01-01","2025-03-06"
784,3121,330,1,"2024-06-29","2025-02-18"
785,1615,8,0,"2024-04-08","2025-02-05"
786,47787,268,0,"2023-08-26","2025-03-20"
787,10064,312,0,"2023-10-27","2024-08-30"
788,6084,929,0,"2023-11-04","2025-05-23"
789,3268,374,1,"2023-11-29","2024-11-27"
790,21333,421,0,"2024-02-06","2024-07-04"
791,44681,250,0,"2024-01-05","2024-12-10"
792,22366,938,1,"2023-12-04","2025-03-26"
793,26059,429,1,"2024-02-21","2025-02-01"
794,15711,242,0,"2024-03-20","2025-06-29"
795,47985,32,1,"2024-06-27","2024-08-19"
796,8827,76,0,"2024-02-14","2024-11-11"
797,47894,356,1,"2023-11-24","2025-04-29"
798,16954,369,1,"2024-06-01","2025-01-25"
799,37065,287,0,"2023-09-18","2025-01-09"
800,24946,663,1,"2024-03-02","2024-07-18"
801,9773,495,1,"2024-06-18","2024-12-13"
802,6891,564,1,"2024-06-27","2024-12-05"
803,4695,631,1,"2024-06-20","2024-12-19"
804,11965,858,1,"2024-01-05","2025-03-17"
805,48900,618,0,"2023-12-13","2025-01-25"
806,8853,808,0,"2024-05-01","2024-12-17"
807,25652,709,1,"2023-11-10","2025-04-20"
808,1248,125,1,"2024-01-12","2025-06-10"
809,35175,497,0,"2024-03-01","2024-11-16"
810,28547,948,0,"2023-12-12","2024-11-06"
811,15947,173,1,"2023-10-13","2025-02-16"
812,24025,663,1,"2024-05-16","2024-11-03"
813,41550,153,1,"2024-02-20","2025-04-03"
814,38399,664,0,"2023-08-25","2025-06-13"
815,2238,249,1,"2023-10-28","2025-02-27"
816,33794,606,0,"2024-01-23","2025-03-23"
817,27930,549,0,"2023-07-29","2024-07-28"
818,7211,446,1,"2023-09-01","2025-02-22"
819,9460,359,0,"2024-04-06","2025-03-14"
820,27877,657,1,"2023-07-09","2025-03-31"
821,7556,217,1,"2023-09-28","2024-12-20"
822,28581,943,0,"2023-12-26","2024-07-20"
823,6991,768,0,"2024-03-18","2024-12-11"
824,2236,107,0,"2023-10-15","2024-10-03"
825,17676,393,0,"2024-06-20","2024-09-18"
826,45896,876,1,"2023-09-18","2024-12-07"
827,13506,57,0,"2024-04-26","2024-07-30"
828,44727,110,0,"2023-12-22","2024-11-25"
829,17366,797,0,"2023-10-27","2024-07-04"
830,16767,36,1,"2023-12-16","2025-05-17"
831,2122,184,1,"2023-12-02","2025-05-31"
832,3642,994,1,"2023-09-24","2024-09-18"
833,49228,297,0,"2024-05-16","2024-12-10"
834,26763,528,1,"2024-02-11","2025-02-01"
835,11118,470,1,"2024-06-02","2024-10-03"
836,3655,465,1,"2024-03-17","2025-02-04"
837,47077,915,1,"2024-02-13","2024-07-06"
838,26634,754,0,"2023-08-11","2024-08-14"
839,36787,626,1,"2024-05-29","2025-01-14"
840,1930,244,1,"2024-05-16","2024-10-04"
841,30136,723,0,"2024-02-23","2024-12-09"
842,40192,531,1,"2024-05-26","2025-04-18"
843,42365,695,0,"2024-04-26","2025-06-24"
844,41792,516,0,"2023-07-05","2025-02-10"
845,44462,208,0,"2023-08-12","2024-11-24"
846,33946,395,0,"2024-02-07","2025-05-13"
847,38386,340,0,"2024-07-02","2024-11-23"
848,45672,113,0,"2024-01-17","2025-01-12"
849,45489,309,1,"2024-02-17","2025-05-04"
850,28312,537,0,"2023-07-18","2025-03-11"
851,1044,659,1,"2024-05-25","2024-07-21"
852,34251,389,0,"2023-11-29","2025-03-26"
853,3878,183,1,"2024-02-08","2025-02-06"
854,31867,682,1,"2023-07-10","2025-06-13"
855,36522,363,0,"2024-04-08","2024-10-06"
856,46429,663,0,"2023-11-23","2024-07-07"
857,47294,622,1,"2024-04-15","2025-02-28"
858,19983,749,0,"2024-02-27","2024-08-06"
859,25117,337,0,"2024-06-23","2025-06-22"
860,1851,151,0,"2023-10-16","2024-09-24"
861,34996,358,0,"2024-02-01","2024-11-03"
862,30884,280,1,"2023-10-05","2025-02-24"
863,26466,779,1,"2023-10-25","2024-10-29"
864,34819,58,0,"2023-12-05","2025-01-12"
865,4750,407,1,"2024-01-17","2025-06-19"
866,41771,167,0,"2024-05-29","2024-07-09"
867,45895,558,0,"2024-04-26","2024-11-28"
868,41719,570,0,"2023-12-18","2025-04-13"
869,23993,755,1,"2024-07-03","2025-06-13"
870,20355,487,1,"2024-05-01","2024-08-12"
871,8245,730,1,"2024-01-14","2025-04-15"
872,41901,219,0,"2024-03-02","2024-07-26"
873,32953,534,1,"2023-11-05","2024-12-18"
874,49112,773,1,"2023-07-11","2024-10-22"
875,19957,993,0,"2023-11-16","2024-11-11"
876,8896,186,1,"2024-04-08","2025-05-01"
877,33619,216,1,"2023-09-21","2025-01-22"
878,31766,41,1,"2023-07-15","2024-11-08"
879,17174,68,1,"2024-06-12","2025-04-23"
880,15772,654,0,"2024-05-14","2025-05-21"
881,41045,718,1,"2024-05-21","2025-04-02"
882,2801,392,0,"2023-07-16","2024-09-19"
883,44507,686,0,"2023-09-11","2025-06-10"
884,10049,399,0,"2024-03-02","2025-06-14"
885,45207,367,0,"2024-03-05","2024-11-06"
886,24274,92,1,"2024-05-15","2025-04-16"
887,29600,211,1,"2023-10-05","2024-10-24"
888,46035,322,1,"2024-04-01","2025-03-20"
889,20671,428,1,"2023-12-14","2025-04-04"
890,48819,958,0,"2023-09-08","2025-05-05"
891,13386,586,0,"2024-06-08","2024-12-09"
892,13900,884,0,"2024-02-01","2025-06-25"
893,8185,246,1,"2023-08-14","2024-10-16"
894,14069,1000,1,"2023-07-07","2025-05-17"
895,49711,83,0,"2023-07-21","2024-07-14"
896,14390,864,0,"2024-02-22","2025-01-29"
897,40001,526,0,"2023-09-27","2024-09-20"
898,34503,208,0,"2024-04-18","2024-07-04"
899,21750,850,1,"2024-05-02","2025-05-24"
900,34508,847,1,"2024-04-05","2024-11-09"
901,49776,34,1,"2023-08-31","2024-11-14"
902,1993,823,0,"2024-05-05","2025-01-25"
903,46723,262,0,"2023-11-16","2025-05-13"
904,3459,649,0,"2023-07-25","2024-08-03"
905,4410,939,0,"2023-10-19","2025-02-01"
906,48493,818,1,"2024-04-21","2025-03-05"
907,5609,465,0,"2024-02-09","2025-05-07"
908,18912,504,0,"2024-01-19","2024-12-20"
909,157,710,1,"2024-03-18","2024-12-16"
910,49583,594,1,"2024-01-16","2024-10-12"
911,7781,356,0,"2023-11-12","2024-08-02"
912,27856,224,1,"2023-07-18","2025-03-26"
913,2956,940,0,"2024-06-30","2025-02-23"
914,26188,396,1,"2024-02-16","2025-03-01"
915,6224,203,0,"2023-09-15","2024-09-10"
916,33693,24,1,"2024-05-02","2025-04-01"
917,9862,559,0,"2023-12-03","2024-08-08"
918,28730,618,1,"2024-03-20","2025-01-08"
919,45153,768,1,"2024-06-05","2024-12-15"
920,46881,258,1,"2023-08-19","2024-10-29"
921,4515,350,1,"2024-05-06","2025-04-01"
922,39852,637,0,"2023-08-28","2025-04-30"
923,36621,729,1,"2024-05-28","2024-09-21"
924,13667,295,1,"2023-12-23","2024-08-19"
925,15124,349,0,"2023-09-22","2025-01-15"
926,24070,716,0,"2023-10-17","2025-03-01"
927,41341,148,1,"2023-08-30","2024-09-02"
928,12588,150,0,"2023-12-18","2024-07-21"
929,390,461,1,"2023-07-14","2024-08-21"
930,44601,557,1,"2024-04-02","2024-08-07"
931,46426,492,1,"2023-11-17","2024-12-14"
932,42,453,0,"2023-08-08","2025-01-29"
933,21346,529,0,"2023-07-15","2024-12-13"
934,16070,516,1,"2023-10-12","2024-07-31"
935,36527,594,1,"2024-06-05","2024-08-09"
936,42659,480,1,"2024-03-11","2025-05-31"
937,4933,667,1,"2024-05-05","2025-05-04"
938,45466,324,0,"2023-08-15","2024-08-12"
939,43638,827,1,"2023-11-23","2025-05-30"
940,49684,975,1,"2023-07-07","2025-04-18"
941,20102,534,0,"2024-05-15","2024-07-22"
942,42582,758,0,"2023-12-30","2025-05-18"
943,23353,217,0,"2024-05-17","2025-01-10"
944,41390,401,1,"2024-01-17","2025-05-13"
945,20362,557,1,"2024-04-27","2024-07-07"
946,45453,676,1,"2024-01-06","2025-01-26"
947,39364,58,1,"2024-04-19","2024-10-18"
948,10917,114,1,"2023-07-22","2024-12-12"
949,14280,660,1,"2024-05-27","2024-12-18"
950,27079,10,0,"2024-04-28","2024-12-26"
951,36605,330,1,"2023-08-18","2024-07-08"
952,15983,672,0,"2024-05-05","2025-05-25"
953,35998,115,1,"2024-05-23","2025-02-15"
954,15635,670,0,"2023-11-14","2024-07-25"
955,32426,576,1,"2023-09-14","2024-12-26"
956,21127,378,1,"2024-06-03","2024-08-19"
957,2516,175,1,"2024-01-02","2025-01-14"
958,33213,425,1,"2024-06-08","2024-11-03"
959,29852,507,1,"2024-02-14","2025-01-26"
960,26382,731,1,"2024-01-30","2024-08-10"
961,44873,244,1,"2023-07-08","2024-11-13"
962,42092,893,0,"2023-08-13","2024-11-01"
963,23317,582,0,"2023-11-02","2024-10-26"
964,15623,267,1,"2024-02-05","2024-09-04"
965,11500,229,1,"2024-04-05","2025-05-02"
966,14737,523,0,"2023-09-07","2024-08-04"
967,115,9,0,"2023-07-30","2024-07-28"
968,30830,570,0,"2023-07-05","2025-06-22"
969,28607,775,1,"2024-06-06","2025-01-30"
970,6762,297,1,"2023-09-10","2024-09-25"
971,28457,15,0,"2024-02-19","2024-12-19"
972,15724,137,1,"2024-04-15","2025-01-02"
973,9143,706,0,"2024-05-05","2024-08-08"
974,5761,923,0,"2024-06-24","2024-11-05"
975,3366,143,0,"2024-03-12","2024-08-14"
976,25652,574,0,"2024-03-15","2025-06-07"
977,29954,883,1,"2023-09-08","2024-08-06"
978,32409,338,1,"2024-05-19","2025-05-23"
979,2175,794,0,"2024-01-27","2025-04-14"
980,1276,940,0,"2023-11-23","2025-05-01"
981,14117,721,0,"2024-03-16","2025-01-16"
982,37079,30,0,"2024-03-04","2025-06-29"
983,25137,115,1,"2024-01-13","2025-01-29"
984,42236,825,1,"2023-07-20","2024-11-06"
985,17733,995,1,"2024-06-22","2024-11-20"
986,47022,329,1,"2023-12-06","2025-04-07"
987,25165,374,0,"2024-02-23","2024-09-16"
988,20241,544,0,"2023-12-08","2024-12-25"
989,24671,332,1,"2023-08-10","2025-06-06"
990,18316,924,0,"2024-03-09","2024-11-20"
991,27841,170,0,"2023-07-24","2025-01-07"
992,40844,129,1,"2023-09-14","2024-11-20"
993,12622,151,0,"2023-08-22","2024-11-15"
994,17367,20,1,"2024-06-21","2024-08-13"
995,2558,917,0,"2024-03-24","2025-02-14"
996,25323,270,0,"2023-07-30","2025-04-08"
997,49055,173,1,"2024-06-25","2025-04-23"
998,1609,540,1,"2024-03-29","2025-06-28"
999,16147,123,1,"2024-02-10","2025-04-28"
1000,4972,292,0,"2023-08-03","2025-04-14"
1001,45768,42,1,"2023-10-07","2025-05-13"
1002,29024,966,1,"2024-06-20","2025-06-04"
1003,11925,931,0,"2023-07-20","2024-08-22"
1004,75,79,0,"2024-03-26","2024-08-06"
1005,6308,255,1,"2023-12-06","2025-04-25"
1006,46300,422,0,"2024-03-21","2025-03-02"
1007,32820,460,0,"2024-01-31","2025-06-03"
1008,22751,47,1,"2024-01-02","2025-05-28"
1009,37237,90,1,"2023-11-26","2025-05-12"
1010,17212,672,1,"2023-10-06","2024-09-02"
1011,19166,916,0,"2023-12-09","2024-07-07"
1012,31028,922,0,"2023-10-15","2025-02-17"
1013,46831,948,1,"2024-02-24","2025-05-11"
1014,38042,848,0,"2024-04-17","2024-08-27"
1015,38371,840,0,"2023-11-23","2025-04-24"
1016,26294,694,0,"2024-06-09","2025-03-20"
1017,12116,764,0,"2023-12-26","2024-11-26"
1018,14310,114,0,"2023-11-22","2024-07-22"
1019,34368,887,0,"2024-04-09","2025-05-06"
1020,13332,526,0,"2024-05-02","2025-05-01"
1021,19830,767,0,"2024-03-04","2025-01-14"
1022,14539,811,0,"2023-10-11","2024-10-24"
1023,32737,472,0,"2024-02-01","2025-03-07"
1024,19650,177,0,"2023-12-03","2024-10-22"
1025,44678,610,0,"2023-11-27","2024-12-10"
1026,9796,920,1,"2024-02-12","2025-03-14"
1027,8569,816,1,"2024-03-02","2024-11-30"
1028,33068,716,0,"2024-02-05","2024-08-19"
1029,2542,942,0,"2023-07-08","2024-07-18"
1030,19118,528,1,"2024-06-21","2024-12-07"
1031,887,139,1,"2023-10-14","2024-09-28"
1032,24325,36,0,"2023-07-24","2024-12-15"
1033,28313,7,1,"2024-04-17","2024-10-13"
1034,49237,852,0,"2023-12-14","2025-06-09"
1035,37421,57,1,"2023-11-28","2024-11-17"
1036,17921,181,1,"2023-12-04","2025-04-09"
1037,22825,49,0,"2023-08-05","2025-01-01"
1038,19128,759,1,"2024-04-01","2025-04-03"
1039,49955,868,0,"2024-04-21","2025-01-04"
1040,31105,524,0,"2024-01-01","2025-06-05"
1041,34280,892,0,"2023-10-27","2024-10-12"
1042,792,370,0,"2023-10-29","2024-08-15"
1043,3130,761,1,"2023-09-20","2025-04-26"
1044,1928,56,1,"2023-12-09","2025-04-11"
1045,34872,621,1,"2024-02-24","2025-01-20"
1046,1777,519,1,"2024-05-09","2024-11-18"
1047,14138,657,0,"2023-09-13","2025-02-14"
1048,19771,386,0,"2023-10-01","2025-05-07"
1049,1777,464,1,"2024-05-17","2024-12-24"
1050,21289,627,0,"2024-03-05","2024-07-21"
1051,28030,197,0,"2024-02-17","2025-04-25"
1052,3191,647,0,"2023-07-31","2024-09-16"
1053,14800,666,1,"2023-12-17","2024-09-10"
1054,17918,802,1,"2024-03-01","2025-04-05"
1055,35081,284,1,"2023-09-11","2025-03-01"
1056,20004,620,0,"2024-05-13","2025-04-22"
1057,25685,900,0,"2024-04-20","2024-12-05"
1058,48448,224,0,"2023-09-26","2025-03-25"
1059,2521,622,0,"2024-05-07","2025-02-02"
1060,22493,504,1,"2024-06-03","2025-06-09"
1061,34753,517,0,"2023-08-06","2025-03-21"
1062,45317,441,0,"2023-10-29","2024-11-21"
1063,26080,715,1,"2023-10-16","2024-11-05"
1064,44524,329,0,"2023-07-25","2025-01-14"
1065,20751,454,0,"2023-10-08","2025-02-05"
1066,11025,625,0,"2024-04-28","2024-12-24"
1067,18654,227,1,"2023-07-17","2024-10-05"
1068,34107,742,1,"2024-02-26","2024-07-26"
1069,9025,603,0,"2024-01-11","2024-07-26"
1070,17847,95,1,"2024-02-14","2025-01-25"
1071,28273,185,1,"2024-03-24","2025-02-18"
1072,47544,627,1,"2024-02-03","2025-04-03"
1073,19379,143,0,"2023-12-25","2025-02-18"
1074,39836,353,0,"2023-08-23","2024-10-10"
1075,2109,4,0,"2023-08-05","2024-08-27"
1076,7658,994,1,"2024-06-28","2024-11-16"
1077,38068,1,0,"2024-06-06","2024-09-28"
1078,20613,802,1,"2023-11-17","2024-10-13"
1079,44773,541,1,"2024-05-17","2024-08-29"
1080,15779,705,0,"2024-05-19","2024-07-08"
